;Left Ear;Left Elbow;Left Eye;Left Foot;Left Hand;Left Hip;Left Knee;Left Shoulder;Neck;Nose;Right Ear;Right Elbow;Right Eye;Right Foot;Right Hand;Right Hip;Right Knee;Right Shoulder;source;Forward_leaning;speed (km/h)
37;0.051305314;0.058288481;0.057759969;0.092061324;0.089997785;0.030266215;0.064052304;0.050314239;0.051517327;0.057310729;0.053422294;0.060246623;0.057236087;0.048462027;0.075478919;0.040802207;0.054940945;0.052451265;20180404_183735;69.86660198;24.02174801
38;0.049104457;0.037536843;0.062818366;0.058071847;0.0942085;0.022575639;0.053183903;0.028360714;0.024003891;0.045408159;0.047786888;0.043798008;0.054854337;0.076718602;0.080504514;0.027054676;0.053172803;0.028182161;20180404_183735;67.73286191;22.09913886
39;0.052194408;0.065041217;0.053040255;0.081305854;0.113003218;0.036917172;0.065782362;0.054389534;0.055324172;0.058657759;0.063150626;0.062593418;0.051358459;0.056580269;0.077112779;0.037968669;0.054143545;0.058753859;20180404_183735;64.92033215;21.20631083
40;0.052018623;0.051771749;0.0672207;0.063661404;0.098045169;0.03053124;0.051709605;0.04176272;0.039575504;0.055036247;0.059351053;0.037249233;0.066959326;0.076601181;0.08230223;0.028677291;0.050132932;0.041810729;20180404_183735;69.76626316;21.81219048
41;0.046587139;0.028040206;0.04709405;0.068411468;0.060417963;0.05423427;0.065955555;0.01949287;0.018168194;0.052016034;0.050538197;0.039478341;0.050923157;0.061615907;0.066801312;0.053191689;0.058086587;0.017176086;20180404_183820;81.13580372;20.49379703
42;0.059843456;0.037281712;0.049996561;0.074231877;0.068873585;0.046503847;0.060377113;0.02613073;0.027205456;0.043423196;0.035054707;0.036246735;0.036099881;0.0675983;0.061909314;0.042439206;0.054149568;0.027721497;20180404_183820;78.29589997;18.6675817
43;0.05262501;0.040194188;0.056904773;0.062166166;0.069050143;0.046285261;0.055554238;0.029875894;0.030252298;0.057476039;0.052820858;0.037655222;0.058990105;0.066673967;0.064322166;0.04520596;0.049868255;0.027753878;20180404_183820;76.91942704;18.58491536
44;0.055004619;0.04209521;0.061324301;0.079450482;0.070006171;0.03920218;0.049789676;0.034786947;0.034471801;0.047170593;0.045655553;0.038180888;0.042959757;0.078561594;0.068444851;0.039265782;0.046490207;0.033623624;20180404_183820;80.33006535;18.11822706
45;0.032505589;0.045836979;0.036313665;0.076407356;0.06796908;0.051278797;0.066507453;0.038002961;0.037905578;0.042325891;0.048799228;0.055243157;0.034587604;0.07956598;0.070473246;0.05527091;0.059997482;0.042455373;20180404_183900;68.63887057;20.82323738
46;0.045660621;0.066532166;0.049541402;0.060592716;0.116264736;0.045433001;0.065595688;0.060867091;0.060861418;0.045383172;0.051613923;0.058031256;0.049898929;0.099139599;0.085476816;0.044777438;0.069004542;0.061376195;20180404_183900;62.26158578;20.68378666
47;0.034237287;0.051961376;0.053406682;0.065588746;0.076028492;0.050908132;0.063394004;0.045907853;0.052139436;0.051116223;0.069230939;0.060323458;0.051568314;0.066225317;0.076452991;0.058378774;0.056913436;0.057469068;20180404_183900;62.98784286;19.21566176
48;0.039806855;0.056999002;0.042888403;0.070417834;0.09770136;0.045209966;0.062824505;0.051954192;0.052645622;0.045857149;0.050879849;0.054444272;0.048766484;0.100820551;0.093080068;0.049143621;0.052189932;0.050999696;20180404_183900;77.19014624;20.42334266
49;;0.019053957;;0.011649926;0.043696744;0.025701106;0.005687716;;;;0.01274865;0.016255283;;0.015747636;;0.021298206;0.005610695;;20180404_183945;106.629131;27.67383627
50;0.023084546;0.061221609;0.02750796;0.103145455;0.094914393;0.039938889;0.061931832;0.029405115;0.023753353;0.027229896;0.041058153;0.040802267;0.036832493;0.061891497;0.060446604;0.032111744;0.049339491;0.020025099;20180404_183945;57.98195725;28.23898101
51;0.044606697;0.033175779;0.037801951;0.069020868;0.066590459;0.044300019;0.059795942;0.022747159;0.023960362;0.041803077;0.049966175;0.035641257;0.037759124;0.068593421;0.055488817;0.04761515;0.056116418;0.022274506;20180404_184028;79.69829629;20.6644999
52;0.05764331;0.04322884;0.059766723;0.070020719;0.076651691;0.049359809;0.052690777;0.039920578;0.040134462;0.049692474;0.048193257;0.039602647;0.043826734;0.059437137;0.080119613;0.048076633;0.050927332;0.041951447;20180404_184028;83.08213073;18.3074881
53;0.039599089;0.034367916;0.043265718;0.06690819;0.071544293;0.043052092;0.050454683;0.033760041;0.035343363;0.043675335;0.039854825;0.036889607;0.04543036;0.074102908;0.066467654;0.042346666;0.053748144;0.035410497;20180404_184028;75.99343514;18.54952503
54;0.055702476;0.039002862;0.046489583;0.054935659;0.072207683;0.038008009;0.040571918;0.038473745;0.039462072;0.045514394;0.0443401;0.033508301;0.046138831;0.051382372;0.068064755;0.038225377;0.040819865;0.038928285;20180404_184028;84.50070099;17.55469378
55;0.045911655;0.040426669;0.047006142;0.07595481;0.080498432;0.055993833;0.066103538;0.020545549;0.021930732;0.047449754;0.049275081;0.045123803;0.045926718;0.072080537;0.083150886;0.055023613;0.053483805;0.02568256;20180404_184241;77.60433192;20.24222702
56;0.03807576;0.054459661;0.02189472;0.054920435;0.094614415;0.049128027;0.067304907;0.033176291;0.034836978;0.02836049;0.030415521;0.054839887;0.025112357;0.068138;0.080129378;0.053376448;0.056498061;0.031949841;20180404_184241;82.91484251;20.3219384
57;0.044805269;0.041074936;0.041061118;0.070904451;0.078113792;0.0505465;0.059386294;0.027850992;0.025668267;0.047457627;0.045614906;0.051576618;0.0448365;0.05922988;0.076685176;0.049612417;0.04739843;0.027951706;20180404_184241;77.50803624;19.51877125
58;0.044632979;0.049048465;0.034609095;0.061627664;0.077753427;0.050564248;0.058887037;0.032788697;0.034886378;0.033673389;0.034613084;0.042323569;0.035011947;0.07799225;0.074389202;0.048492036;0.055185909;0.035225893;20180404_184241;79.8494488;20.07581281
59;0.051939113;0.052738191;0.053963987;0.069233995;0.078977664;0.060956545;0.078909945;0.045374927;0.046375865;0.04752766;0.047053308;0.071629715;0.050326249;0.062794021;0.075590842;0.071469113;0.074583803;0.04762713;20180404_184328;73.26233644;20.04249108
60;0.05588247;0.060541352;0.052264903;0.063598231;0.05831009;0.058594439;0.062266149;0.049519706;0.048291101;0.060376365;0.059960604;0.052573842;0.048717214;0.059154312;0.077835349;0.061192507;0.057807649;0.048837247;20180404_184328;83.94505226;19.6797565
61;0.041710217;0.048337558;0.038125102;0.068761578;0.071246497;0.057606983;0.064889237;0.042805885;0.042673242;0.038602552;0.052508295;0.05047156;0.041874129;0.066674834;0.085018331;0.057571586;0.062074004;0.04274304;20180404_184328;82.67969442;18.71103763
62;0.059005749;0.053649523;0.034520307;0.067505907;0.068043835;0.058282151;0.067480115;0.050484253;0.050725696;0.054434218;0.056677227;0.058823181;0.055294382;0.06687491;0.07374675;0.060499128;0.063815364;0.051529499;20180404_184328;82.30956054;19.08389013
63;0.033159108;0.026202079;0.040098937;0.066703711;0.043536556;0.029048517;0.057351068;0.037161396;0.033920598;0.032169925;0.016783738;0.015936991;0.048283579;0.075733242;0.047381947;0.029270734;0.058833698;0.032031536;20180404_184411;84.69931463;22.25438964
64;0.039874161;0.040521313;0.043479109;0.043209532;0.057718571;0.035740767;0.044473753;0.040571379;0.035864946;0.044455402;0.042442604;0.034713399;0.046191493;0.049041679;0.05653946;0.039109177;0.051374154;0.03802149;20180404_184411;80.41755955;18.8713636
65;0.036120399;0.042134591;0.043627296;0.053465293;0.067231885;0.050906705;0.060010747;0.037058386;0.036416446;0.044718455;0.034503145;0.046314237;0.053605367;0.058459834;0.066882963;0.053051968;0.054569245;0.036995379;20180404_184411;76.1883515;18.25691346
66;0.026182254;0.041258934;0.030296317;0.046315366;0.066352029;0.039101063;0.058704643;0.045801934;0.044036258;0.027581402;0.033471508;0.034054376;0.032957922;0.045676695;0.065558707;0.037617438;0.056288398;0.039535489;20180404_184411;72.65765356;17.89792975
67;0.044790409;0.043987375;0.044552426;0.081393485;0.079371705;0.052365704;0.077307488;0.035340754;0.037237511;0.043496393;0.042633474;0.047645839;0.043650918;0.06995051;0.078108166;0.054884529;0.064097531;0.043856085;20180404_184450;71.59586564;20.57510443
68;0.036317454;0.061988293;0.048439781;0.071102228;0.095092033;0.054568418;0.07070314;0.037627267;0.035414567;0.053602663;0.042963723;0.054295027;0.046587787;0.090572436;0.071976898;0.048512142;0.064254834;0.033248296;20180404_184450;67.07159154;20.93614454
69;0.050811511;0.057004343;0.05483182;0.078632773;0.083220344;0.059913122;0.06993406;0.041664436;0.047188936;0.056378906;0.054965658;0.064048782;0.056780287;0.070616907;0.078582708;0.056720022;0.061532676;0.051447206;20180404_184450;77.66205159;18.96675067
70;0.047673997;0.063526631;0.042831445;0.069640327;0.080746726;0.056478963;0.064247909;0.043153128;0.042439677;0.046453202;0.04766606;0.061968682;0.049353758;0.065299901;0.093459329;0.053588336;0.046485453;0.045531778;20180404_184450;83.73088539;20.17263902
71;0.045056695;0.041876114;0.046540286;0.06684954;0.073310197;0.04975064;0.063481957;0.033796501;0.027161591;0.045894887;0.065368059;0.048602916;0.05104761;0.058194983;0.072091342;0.049896825;0.059496939;0.03941622;20180404_184526;85.27143928;21.64991107
72;0.052200738;0.049647206;0.050892839;0.065585923;0.065000773;0.051820942;0.061891931;0.04390578;0.044513212;0.063031325;0.077726862;0.057127737;0.062783187;0.060979998;0.094884556;0.051306706;0.055594498;0.04983864;20180404_184526;85.12136747;19.30822199
73;0.047146832;0.053717991;0.046516936;0.057557372;0.083148367;0.060051755;0.062847477;0.047655301;0.049775911;0.050613074;0.087274894;0.065551793;0.045919144;0.063366852;0.083251446;0.059447271;0.062131637;0.058998699;20180404_184526;83.2074754;18.97764939
74;0.055218668;0.04854726;0.056766517;0.061758122;0.062903896;0.046952431;0.060640925;0.041967817;0.04441246;0.060047435;0.057860548;0.056612477;0.058213888;0.0577724;0.10172452;0.047920498;0.055995666;0.048909574;20180404_184526;86.11871628;19.16272635
75;0.045366037;0.027387807;0.053436786;0.077817166;0.077424394;0.053857161;0.070314902;0.037213334;0.037142451;0.048452098;0.056962942;0.027439808;0.061576689;0.070399099;0.064852037;0.057349958;0.062825954;0.035190858;20180404_184857;82.23605688;19.82972211
76;0.04398028;0.039097123;0.061797034;0.072145821;0.062579378;0.052785361;0.060742341;0.034385346;0.033714035;0.052744737;0.057270535;0.041801761;0.058198599;0.070074286;0.073471699;0.048588727;0.058805647;0.036324045;20180404_184857;79.42969474;18.37250993
77;0.042371642;0.037048783;0.045680886;0.059166169;0.071382431;0.044463474;0.062518355;0.0427671;0.044733069;0.04299095;0.05268737;0.037953639;0.050576411;0.069018869;0.060418969;0.046613431;0.054646283;0.048269697;20180404_184857;77.11795913;17.84871732
78;0.050899031;0.044193184;0.058084021;0.069097542;0.066048791;0.045032616;0.058150434;0.043276543;0.042778051;0.053084407;0.05233618;0.044354061;0.053589732;0.060727135;0.064085574;0.042637559;0.048570589;0.042997811;20180404_184857;80.25517662;17.49229173
79;0.046595554;0.052686053;0.051061444;0.095164383;0.094437035;0.069327576;0.082364651;0.040074974;0.041392199;0.051660511;0.046997916;0.052697094;0.057237827;0.078899772;0.117115113;0.0663061;0.065818986;0.046827121;20180404_184936;75.83740524;21.06680309
80;0.059349127;0.075728753;0.058939408;0.077868519;0.113855136;0.06293085;0.075629332;0.052903473;0.052621275;0.074419266;0.070161298;0.074391776;0.063982924;0.082210788;0.108880458;0.061923004;0.079521293;0.05643745;20180404_184936;69.68780315;19.25743508
81;0.049976423;0.071019087;0.042216798;0.086472298;0.0851031;0.064747507;0.076965271;0.022942218;0.018434706;0.042795721;0.049209468;0.059447495;0.05277852;0.081349882;0.14512304;0.058361413;0.077023608;0.022830083;20180404_184936;64.04109989;17.35158933
82;0.039212942;0.042232287;0.042958382;0.084706078;0.081061152;0.054956469;0.082635105;0.039289244;0.049380795;0.040852942;0.049265858;0.063389334;0.047665252;0.092217158;0.08333953;0.057066495;0.077441257;0.046823126;20180404_185034;71.5137878;20.73018809
83;0.060207784;0.070549199;0.079793511;0.075207387;0.087560649;0.067547953;0.071051414;0.078362516;0.083430558;0.079012737;0.08720557;0.082413111;0.084260853;0.064362492;0.086771256;0.070013223;0.074457736;0.074402298;20180404_185034;68.63196934;19.19260391
84;0.037356524;0.04425816;0.039116856;0.087302323;0.100431607;0.052138706;0.07993179;0.046138331;0.049058511;0.037477556;0.058286713;0.066507004;0.048139688;0.09085858;0.092946664;0.056588496;0.079994849;0.052147533;20180404_185034;69.93535172;19.4479639
85;0.04108761;0.026483486;0.03491206;0.063763447;0.064277168;0.044163366;0.060335528;0.028904278;0.03713111;0.028472983;0.037237051;0.030178116;0.03315535;0.06691172;0.065286955;0.039100453;0.054902956;0.044795781;20180404_185137;82.70275629;16.53682496
86;0.044205025;0.03315666;0.045182235;0.069561592;0.069840528;0.045432154;0.071123978;0.035137718;0.038309424;0.04365823;0.06371882;0.053064725;0.04583667;0.067136222;0.082185144;0.046656614;0.064522369;0.044857838;20180404_185137;76.74743087;15.76349676
87;0.056118797;0.043782552;0.048739933;0.071077159;0.053174871;0.046865983;0.060987445;0.037624841;0.038388934;0.047301819;0.047729785;0.05344136;0.043623195;0.065994764;0.069723265;0.047721013;0.061022729;0.03946439;20180404_185137;79.24808086;15.7779437
88;0.034052623;0.057803045;0.033162444;0.10253948;0.113446225;0.065976582;0.09204326;0.044032883;0.04251451;0.04148082;0.05105618;0.058454404;0.038183429;0.089538986;0.128724701;0.064533621;0.08526218;0.045490998;20180404_185221;65.19894883;20.71521155
89;0.039133851;0.049644143;0.033752957;0.087248689;0.104818076;0.066921181;0.086205076;0.037657225;0.041226246;0.049181196;0.053537762;0.054093411;0.051243472;0.083393139;0.113495444;0.069797153;0.075222709;0.047966529;20180404_185221;71.92233326;20.27534509
90;0.039978518;0.056415639;0.047437032;0.07906841;0.100787964;0.052870516;0.071790365;0.041683703;0.043327367;0.056638084;0.067963528;0.06854551;0.048615861;0.074708934;0.081363627;0.057583847;0.062784344;0.04498723;20180404_185221;68.35207201;19.19355358
91;0.038801609;0.066511826;0.054232305;0.088895708;0.113625604;0.077197439;0.07771231;0.046727709;0.044241851;0.06317248;0.066343761;0.060470659;0.060739519;0.080087045;0.133833853;0.071478394;0.067126703;0.048983648;20180404_185221;78.27441862;20.87296928
92;0.054714749;0.036573524;0.052618694;0.056667246;0.072280833;0.02919113;0.048611719;0.043573005;0.043877317;0.041645444;0.040434995;0.033193315;0.050115758;0.062644027;0.081098202;0.0283263;0.050185432;0.036807846;20180404_191309;72.04007334;20.70510273
93;0.056421101;0.03520293;0.042234363;0.058425604;0.07304501;0.032664596;0.055270609;0.043258158;0.044411185;0.034385587;0.034699105;0.031780663;0.040921312;0.063286622;0.081284671;0.033536653;0.050340607;0.0445282;20180404_191309;73.48863103;18.04623386
94;0.059410984;0.047244851;0.061544214;0.07014672;0.075830525;0.042097175;0.047378071;0.059670293;0.064210288;0.055574429;0.058118876;0.038517033;0.054881723;0.074483458;0.08100679;0.043054154;0.058792402;0.066352137;20180404_191309;70.72599427;17.77178898
95;0.059344969;0.034305355;0.074949506;0.058297442;0.067220487;0.030878546;0.052688014;0.048257643;0.053031581;0.047121823;0.045644436;0.040204007;0.054131399;0.062027724;0.095982773;0.030670588;0.053404114;0.051722088;20180404_191309;70.49510836;17.11616724
96;0.041705219;0.064343321;0.032336659;0.078948662;0.090730489;0.056884458;0.075345418;0.0249379;0.022639652;0.049369933;0.048306246;0.072567612;0.032328405;0.082701929;0.083172557;0.063543583;0.077193875;0.025022319;20180404_191352;70.50676172;18.97952181
97;0.05085949;0.058937015;0.036146212;0.08557459;0.083878617;0.059655076;0.071290677;0.017377862;0.015567319;0.058608342;0.052696483;0.053311028;0.036730219;0.087858787;0.082241272;0.059273787;0.068615187;0.017512021;20180404_191352;71.81971363;18.8140811
98;0.047072999;0.06795391;0.039786989;0.07655856;0.094668203;0.05163214;0.065808985;0.026039765;0.024993409;0.054892824;0.053066615;0.079186442;0.032877668;0.082030969;0.083742734;0.058207714;0.071340147;0.025431333;20180404_191352;70.84684541;17.91116021
99;0.049372889;0.059871217;0.039511148;0.078731324;0.085648973;0.058023947;0.073466492;0.019628061;0.02007647;0.050321595;0.044808098;0.05530954;0.028409281;0.086379078;0.090406388;0.05643761;0.072287427;0.020309543;20180404_191352;72.25107139;17.73065563
100;0.027616664;0.055059284;0.032062126;0.076396907;0.094586834;0.034422792;0.062784069;0.046586682;0.0483686;0.040816723;0.025029322;0.069455961;0.034902405;0.081602289;0.088742732;0.035654072;0.067115016;0.050838452;20180404_191440;59.10003088;20.14200877
101;0.033255711;0.068946345;0.029207865;0.083855051;0.103184894;0.040147879;0.065326231;0.068456986;0.066349489;0.039630893;0.034226327;0.066564033;0.040034309;0.076927087;0.114261161;0.041544032;0.067230983;0.063686922;20180404_191440;66.77929662;20.85287834
102;0.049527316;0.051683572;0.038060907;0.085557189;0.10105463;0.032795028;0.064897086;0.059949837;0.060497157;0.039380663;0.045701322;0.066950419;0.041462836;0.088106074;0.10119833;0.039563455;0.065517637;0.062963709;20180404_191440;69.99297915;20.4437424
103;0.036494014;0.072266282;0.034306912;0.081155641;0.104479072;0.038739039;0.072759883;0.065979472;0.063967359;0.033673211;0.034162272;0.063069433;0.030919072;0.093246296;0.115310708;0.041016018;0.070383825;0.06000371;20180404_191440;66.4911076;20.4572133
104;0.02743798;0.02646129;0.027459715;0.064548376;0.075909219;0.032195635;0.042795048;0.031781011;0.02926518;0.022845956;0.015637159;0.023976793;0.039477402;0.073281839;0.083621324;0.029178304;0.05084574;0.032013683;20180404_191535;76.19645703;23.12331056
105;0.055008037;0.033222151;0.042469203;0.055747144;0.052606123;0.027650604;0.036430294;0.05345366;0.054294298;0.033469971;0.036219339;0.031717286;0.032108077;0.055795892;0.076744865;0.025239783;0.035254106;0.051456608;20180404_191535;68.86324296;19.28724811
106;0.049637322;0.046837138;0.037985918;0.069454696;0.087914271;0.034975366;0.061015067;0.063948364;0.069004094;0.042006587;0.042845395;0.039045794;0.044608682;0.075212372;0.080533875;0.038629602;0.063496218;0.068507254;20180404_191535;65.78669202;19.92172875
